year,month,day,run,leg,mileage,#scat,comments
1998,4,24,1,D,22,1,na
1998,4,24,1,D,22.6,2,na
1998,4,24,1,D,22.7,1,na
1998,4,24,1,D,22.9,1,na
1998,4,24,1,D,23.6,1,na
1998,4,24,1,D,23.9,1,na
1998,4,24,1,D,24.4,1,{NOTE:__Sample_period_was_7_days_long.}
1998,5,1,2,A,0.3,1,na
1998,5,1,2,A,1.5,1,na
1998,5,1,2,A,1.6,1,na
1998,5,1,2,A,1.7,1,na
1998,5,1,2,A,1.8,2,na
1998,5,1,2,A,1.9,2,na
1998,5,1,2,A,2,2,na
1998,5,1,2,A,2.2,2,na
1998,5,1,2,A,2.4,2,na
1998,5,1,2,A,3.2,1,na
1998,5,1,2,A,5.1,1,na
1998,5,1,2,B,8.1,1,na
1998,5,1,2,B,9.2,1,na
1998,5,1,2,B,10.7,1,na
1998,5,1,2,B,11.2,2,na
1998,5,1,2,C,11.9,2,na
1998,5,1,2,C,12.2,1,na
1998,5,1,2,C,12.9,1,na
1998,5,1,2,C,13.6,1,na
1998,5,1,2,C,14.5,1,na
1998,5,1,2,C,16.3,1,na
1998,5,1,2,C,16.5,1,na
1998,5,1,2,C,18,1,na
1998,5,1,2,D,21.7,1,na
1998,5,1,2,D,21.8,1,na
1998,5,1,2,D,22.9,1,na
1998,5,1,2,D,23.5,1,{ATV_END_MILEAGE_=_24.5}
1998,7,30,1,A,0.3,1,na
1998,7,30,1,A,0.8,1,na
1998,7,30,1,A,0.9,1,na
1998,7,30,1,A,1.3,1,na
1998,7,30,1,A,1.6,1,na
1998,7,30,1,A,2.2,1,na
1998,7,30,1,A,3.1,1,na
1998,7,30,1,A,3.5,1,na
1998,7,30,1,A,4.3,1,na
1998,7,30,1,A,4.7,1,na
1998,7,30,1,A,5.3,1,na
1998,7,30,1,A,5.7,1,na
1998,7,30,1,B,8.5,1,na
1998,7,30,1,C,12.1,1,na
1998,7,30,1,C,12.5,1,na
1998,7,30,1,C,13.1,1,na
1998,7,30,1,C,16.1,1,na
1998,7,30,1,C,16.2,1,na
1998,7,30,1,D,21.4,1,na
1998,7,30,1,D,23,1,na
1998,7,30,1,D,23.9,1,na
1998,7,30,1,D,24.3,1,{Note:__Sample_period_was_7_days_long};_{ATV_END_MILEAGE_=_24.6}
1998,8,6,2,A,1.1,2,na
1998,8,6,2,A,2.6,1,na
1998,8,6,2,A,3.3,1,na
1998,8,6,2,A,4.6,1,na
1998,8,6,2,A,4.9,1,na
1998,8,6,2,A,5.1,1,na
1998,8,6,2,A,5.7,1,na
1998,8,6,2,B,7.3,1,na
1998,8,6,2,B,8.2,1,na
1998,8,6,2,C,12.6,1,na
1998,8,6,2,C,13.7,1,na
1998,8,6,2,C,15,1,na
1998,8,6,2,C,15.7,1,na
1998,8,6,2,C,16.6,1,na
1998,8,6,2,D,21.5,1,na
1998,8,6,2,D,22.6,1,na
1998,8,6,2,D,23,1,na
1998,8,6,2,D,23.2,1,na
1998,8,6,2,D,24.3,1,na
1998,10,6,1,A,1.6,1,na
1998,10,6,1,A,1.7,3,na
1998,10,6,1,A,1.9,2,na
1998,10,6,1,A,2.2,1,na
1998,10,6,1,A,2.7,1,na
1998,10,6,1,A,4.1,1,na
1998,10,6,1,B,8.2,1,na
1998,10,6,1,B,8.5,1,na
1998,10,6,1,B,9,1,na
1998,10,6,1,B,9.8,1,na
1998,10,6,1,B,10.2,1,na
1998,10,6,1,B,10.4,1,na
1998,10,6,1,B,10.6,1,na
1998,10,6,1,B,10.7,1,na
1998,10,6,1,B,11.2,1,na
1998,10,6,1,C,11.9,1,na
1998,10,6,1,C,12,1,na
1998,10,6,1,C,12.2,1,na
1998,10,6,1,C,12.3,1,na
1998,10,6,1,C,12.4,1,na
1998,10,6,1,C,13.3,1,na
1998,10,6,1,C,13.5,1,na
1998,10,6,1,C,13.7,1,na
1998,10,6,1,C,13.9,1,na
1998,10,6,1,C,14.4,1,na
1998,10,6,1,C,16.2,1,na
1998,10,6,1,C,16.4,1,na
1998,10,6,1,C,16.5,1,na
1998,10,6,1,C,16.6,1,na
1998,10,6,1,C,16.7,1,na
1998,10,6,1,C,17.7,1,na
1998,10,6,1,D,22.5,2,na
1998,10,6,1,D,23,2,na
1998,10,6,1,D,23.3,1,{ATV_END_MILEAGE_=_24.9};_{Note:__Sample_period_was_8_days_long}
1998,10,14,2,A,1.1,1,na
1998,10,14,2,A,1.6,1,na
1998,10,14,2,A,2,1,na
1998,10,14,2,A,2.5,1,na
1998,10,14,2,A,3.5,1,na
1998,10,14,2,A,4.6,1,na
1998,10,14,2,A,5.2,1,na
1998,10,14,2,B,8.1,1,na
1998,10,14,2,B,8.6,1,na
1998,10,14,2,B,8.9,1,na
1998,10,14,2,B,9.2,1,na
1998,10,14,2,B,10.4,1,na
1998,10,14,2,C,12.3,1,na
1998,10,14,2,C,12.6,2,na
1998,10,14,2,C,12.7,2,na
1998,10,14,2,C,13.1,1,na
1998,10,14,2,C,13.4,1,na
1998,10,14,2,C,14.1,1,na
1998,10,14,2,C,14.7,1,na
1998,10,14,2,C,14.9,1,na
1998,10,14,2,C,15.7,1,na
1998,10,14,2,C,16.1,1,na
1998,10,14,2,C,16.4,1,na
1998,10,14,2,C,16.7,2,na
1998,10,14,2,D,18.7,1,na
1998,10,14,2,D,20.6,1,na
1998,10,14,2,D,22,1,na
1998,10,14,2,D,22.6,1,na
1998,10,14,2,D,23.3,1,{ATV_END_MILEAGE_=_24.7}
1999,2,1,1,A,0.1,1,na
1999,2,1,1,A,0.6,1,na
1999,2,1,1,A,0.8,1,na
1999,2,1,1,A,0.9,1,na
1999,2,1,1,A,1,1,na
1999,2,1,1,A,1.1,1,na
1999,2,1,1,A,1.5,1,na
1999,2,1,1,A,1.65,6,na
1999,2,1,1,A,1.7,5,na
1999,2,1,1,A,1.8,2,na
1999,2,1,1,A,1.9,2,na
1999,2,1,1,A,1.95,3,na
1999,2,1,1,A,2,2,na
1999,2,1,1,A,2.1,3,na
1999,2,1,1,A,2.2,1,na
1999,2,1,1,A,2.4,2,na
1999,2,1,1,A,2.5,1,na
1999,2,1,1,A,2.55,1,na
1999,2,1,1,A,2.65,1,na
1999,2,1,1,A,2.7,1,na
1999,2,1,1,A,3.2,1,na
1999,2,1,1,A,3.25,1,na
1999,2,1,1,A,3.85,1,na
1999,2,1,1,A,4.55,1,na
1999,2,1,1,A,5.1,5,na
1999,2,1,1,A,5.6,1,na
1999,2,1,1,A,5.7,1,na
1999,2,1,1,A,6,1,na
1999,2,1,1,A,6.1,1,na
1999,2,1,1,A,6.5,1,na
1999,2,1,1,A,6.65,2,na
1999,2,1,1,B,7.3,1,na
1999,2,1,1,B,7.6,1,na
1999,2,1,1,B,8,2,na
1999,2,1,1,B,8.05,2,na
1999,2,1,1,B,8.2,1,na
1999,2,1,1,B,8.23,1,na
1999,2,1,1,B,8.25,1,na
1999,2,1,1,B,8.3,5,na
1999,2,1,1,B,8.35,1,na
1999,2,1,1,B,8.4,2,na
1999,2,1,1,B,8.45,4,na
1999,2,1,1,B,8.5,3,na
1999,2,1,1,B,8.55,1,na
1999,2,1,1,B,8.6,4,na
1999,2,1,1,B,8.65,4,na
1999,2,1,1,B,8.7,2,na
1999,2,1,1,B,8.75,2,na
1999,2,1,1,B,8.8,6,na
1999,2,1,1,B,8.9,1,na
1999,2,1,1,B,9,1,na
1999,2,1,1,B,9.05,2,na
1999,2,1,1,B,9,1,na
1999,2,1,1,B,9.1,4,na
1999,2,1,1,B,9.15,1,na
1999,2,1,1,B,9.2,1,na
1999,2,1,1,B,9.25,1,na
1999,2,1,1,B,9.5,2,na
1999,2,1,1,B,9.55,1,na
1999,2,1,1,B,9.75,1,na
1999,2,1,1,B,10.3,1,na
1999,2,1,1,B,10.35,1,na
1999,2,1,1,B,10.5,1,na
1999,2,1,1,B,10.7,2,na
1999,2,1,1,B,10.75,1,na
1999,2,1,1,B,10.8,2,na
1999,2,1,1,B,10.85,1,na
1999,2,1,1,B,11.15,1,na
1999,2,1,1,B,11.55,1,na
1999,2,1,1,C,11.75,1,na
1999,2,1,1,C,11.9,2,na
1999,2,1,1,C,11.95,4,na
1999,2,1,1,C,12.15,1,na
1999,2,1,1,C,12.2,1,na
1999,2,1,1,C,12.35,1,na
1999,2,1,1,C,12.4,2,na
1999,2,1,1,C,12.55,1,na
1999,2,1,1,C,12.7,1,na
1999,2,1,1,C,13.2,1,na
1999,2,1,1,C,13.35,1,na
1999,2,1,1,C,13.4,1,na
1999,2,1,1,C,13.5,1,na
1999,2,1,1,C,13.7,2,na
1999,2,1,1,C,13.9,2,na
1999,2,1,1,C,14.05,4,na
1999,2,1,1,C,14.15,2,na
1999,2,1,1,C,14.2,1,na
1999,2,1,1,C,14.25,2,na
1999,2,1,1,C,14.3,2,na
1999,2,1,1,C,14.35,1,na
1999,2,1,1,C,14.5,1,na
1999,2,1,1,C,14.9,2,na
1999,2,1,1,C,15.05,1,na
1999,2,1,1,C,15.1,1,na
1999,2,1,1,C,15.2,1,na
1999,2,1,1,C,15.3,1,na
1999,2,1,1,C,15.4,2,na
1999,2,1,1,C,15.55,1,na
1999,2,1,1,C,15.6,1,na
1999,2,1,1,C,15.7,1,na
1999,2,1,1,C,16,1,na
1999,2,1,1,C,16.35,1,na
1999,2,1,1,C,16.95,2,na
1999,2,1,1,C,17.4,1,na
1999,2,1,1,C,17.6,1,na
1999,2,1,1,C,17.8,1,na
1999,2,1,1,C,17.85,1,na
1999,2,1,1,C,18.2,1,na
1999,2,1,1,C,18.3,1,na
1999,2,1,1,C,18.45,1,na
1999,2,1,1,D,19.25,1,na
1999,2,1,1,D,20.45,1,na
1999,2,1,1,D,20.5,2,na
1999,2,1,1,D,20.7,1,na
1999,2,1,1,D,20.8,1,na
1999,2,1,1,D,20.9,1,na
1999,2,1,1,D,21.25,1,na
1999,2,1,1,D,21.3,1,na
1999,2,1,1,D,21.4,1,na
1999,2,1,1,D,21.5,2,na
1999,2,1,1,D,22.25,1,na
1999,2,1,1,D,22.4,1,na
1999,2,1,1,D,22.55,1,na
1999,2,1,1,D,22.8,2,na
1999,2,1,1,D,22.85,1,na
1999,2,1,1,D,22.9,3,na
1999,2,1,1,D,23,1,na
1999,2,1,1,D,23.1,2,na
1999,2,1,1,D,23.15,1,na
1999,2,1,1,D,23.3,2,na
1999,2,1,1,D,23.4,3,na
1999,2,1,1,D,23.5,1,na
1999,2,1,1,D,23.6,2,na
1999,2,1,1,D,23.65,1,{ATV_END_MILEAGE_=_25.3};{Note:__Sample_period_was_7_days_long}
1999,2,8,2,A,1.05,1,
1999,2,8,2,A,1.2,1,na
1999,2,8,2,A,1.7,1,na
1999,2,8,2,A,4.15,1,na
1999,2,8,2,A,4.7,1,na
1999,2,8,2,A,4.8,1,na
1999,2,8,2,A,6.5,1,na
1999,2,8,2,A,6.65,1,na
1999,2,8,2,B,7.95,1,na
1999,2,8,2,B,8.15,1,na
1999,2,8,2,B,8.2,1,na
1999,2,8,2,B,8.25,1,na
1999,2,8,2,B,8.45,1,na
1999,2,8,2,B,8.55,1,na
1999,2,8,2,B,8.6,1,na
1999,2,8,2,B,8.85,1,na
1999,2,8,2,B,9,1,na
1999,2,8,2,B,9,1,na
1999,2,8,2,B,9,1,na
1999,2,8,2,B,9.1,1,na
1999,2,8,2,B,9.6,1,na
1999,2,8,2,B,9.62,1,na
1999,2,8,2,B,9.62,1,na
1999,2,8,2,B,9.9,1,na
1999,2,8,2,B,10,1,na
1999,2,8,2,B,10.95,1,na
1999,2,8,2,B,10.95,1,na
1999,2,8,2,C,11.75,1,na
1999,2,8,2,C,11.95,1,na
1999,2,8,2,C,12,1,na
1999,2,8,2,C,13.15,1,na
1999,2,8,2,C,13.95,1,na
1999,2,8,2,C,14.1,1,na
1999,2,8,2,C,14.4,1,na
1999,2,8,2,C,14.45,1,na
1999,2,8,2,C,14.5,1,na
1999,2,8,2,C,14.75,1,na
1999,2,8,2,C,15,1,na
1999,2,8,2,C,15.1,1,na
1999,2,8,2,C,15.45,1,na
1999,2,8,2,C,15.5,1,na
1999,2,8,2,C,15.85,1,na
1999,2,8,2,C,16.25,1,na
1999,2,8,2,C,16.5,1,na
1999,2,8,2,C,16.52,1,na
1999,2,8,2,C,17.05,1,na
1999,2,8,2,C,18.25,1,na
1999,2,8,2,D,18.9,1,na
1999,2,8,2,D,18.92,1,na
1999,2,8,2,D,19.95,1,na
1999,2,8,2,D,20.15,1,na
1999,2,8,2,D,20.25,1,na
1999,2,8,2,D,20.55,1,na
1999,2,8,2,D,20.65,1,na
1999,2,8,2,D,21.15,1,na
1999,2,8,2,D,21.15,1,na
1999,2,8,2,D,21.4,1,na
1999,2,8,2,D,21.85,1,na
1999,2,8,2,D,22.15,1,na
1999,2,8,2,D,23.1,1,na
1999,2,8,2,D,23.1,1,na
1999,2,8,2,D,23.1,1,na
1999,2,8,2,D,23.2,1,na
1999,2,8,2,D,23.55,1,na
1999,2,8,2,D,23.75,1,{ATV_END_MILEAGE_=_25.15}
1999,4,29,1,A,0.1,1,na
1999,4,29,1,A,0.2,2,na
1999,4,29,1,A,0.3,1,na
1999,4,29,1,A,0.5,3,na
1999,4,29,1,A,0.6,2,na
1999,4,29,1,A,0.8,3,na
1999,4,29,1,A,0.9,2,na
1999,4,29,1,A,1.1,1,na
1999,4,29,1,A,1.2,1,na
1999,4,29,1,A,1.4,1,na
1999,4,29,1,A,1.5,2,na
1999,4,29,1,A,1.6,4,na
1999,4,29,1,A,1.7,6,na
1999,4,29,1,A,1.8,5,na
1999,4,29,1,A,1.9,3,na
1999,4,29,1,A,2,3,na
1999,4,29,1,A,2.1,2,na
1999,4,29,1,A,2.2,9,na
1999,4,29,1,A,2.3,2,na
1999,4,29,1,A,2.4,1,na
1999,4,29,1,A,2.5,2,na
1999,4,29,1,A,2.7,4,na
1999,4,29,1,A,2.9,3,na
1999,4,29,1,A,3.1,1,na
1999,4,29,1,A,3.4,1,na
1999,4,29,1,A,3.7,2,na
1999,4,29,1,A,4.1,1,na
1999,4,29,1,A,4.3,1,na
1999,4,29,1,A,4.5,1,na
1999,4,29,1,A,4.7,1,na
1999,4,29,1,A,4.8,1,na
1999,4,29,1,A,4.9,1,na
1999,4,29,1,A,5.1,4,na
1999,4,29,1,A,5.3,1,na
1999,4,29,1,A,5.5,1,na
1999,4,29,1,A,5.6,1,na
1999,4,29,1,A,5.7,2,na
1999,4,29,1,A,5.8,2,na
1999,4,29,1,A,5.9,1,na
1999,4,29,1,A,6.1,1,na
1999,4,29,1,B,6.81,1,na
1999,4,29,1,B,7.3,2,na
1999,4,29,1,B,7.4,2,na
1999,4,29,1,B,7.5,2,na
1999,4,29,1,B,7.6,1,na
1999,4,29,1,B,7.8,4,na
1999,4,29,1,B,7.9,2,na
1999,4,29,1,B,8,1,na
1999,4,29,1,B,8.2,2,na
1999,4,29,1,B,8.3,2,na
1999,4,29,1,B,8.4,4,na
1999,4,29,1,B,8.7,2,na
1999,4,29,1,B,8.8,1,na
1999,4,29,1,B,9.1,1,na
1999,4,29,1,B,9.3,1,na
1999,4,29,1,B,9.5,1,na
1999,4,29,1,B,9.8,2,na
1999,4,29,1,B,10.2,1,na
1999,4,29,1,B,10.7,2,na
1999,4,29,1,B,10.9,1,na
1999,4,29,1,B,11.2,1,na
1999,4,29,1,B,11.6,1,na
1999,4,29,1,C,11.7,1,na
1999,4,29,1,C,12.2,2,na
1999,4,29,1,C,12.5,1,na
1999,4,29,1,C,12.6,2,na
1999,4,29,1,C,13.5,1,na
1999,4,29,1,C,13.8,2,na
1999,4,29,1,C,15.1,1,na
1999,4,29,1,C,15.5,1,na
1999,4,29,1,C,15.6,1,na
1999,4,29,1,C,16.2,1,na
1999,4,29,1,C,17,2,na
1999,4,29,1,C,17.6,1,na
1999,4,29,1,C,18.3,1,na
1999,4,29,1,D,19.3,1,na
1999,4,29,1,D,19.6,1,na
1999,4,29,1,D,19.7,3,na
1999,4,29,1,D,19.8,2,na
1999,4,29,1,D,19.9,2,na
1999,4,29,1,D,20,2,na
1999,4,29,1,D,20.2,4,na
1999,4,29,1,D,20.3,2,na
1999,4,29,1,D,20.6,2,na
1999,4,29,1,D,20.8,2,na
1999,4,29,1,D,20.9,1,na
1999,4,29,1,D,21.2,7,na
1999,4,29,1,D,21.3,1,na
1999,4,29,1,D,21.4,3,na
1999,4,29,1,D,21.5,2,na
1999,4,29,1,D,21.6,3,na
1999,4,29,1,D,21.8,2,na
1999,4,29,1,D,22.2,3,na
1999,4,29,1,D,22.5,4,na
1999,4,29,1,D,22.7,3,na
1999,4,29,1,D,22.8,3,na
1999,4,29,1,D,23,18,na
1999,4,29,1,D,23.1,2,na
1999,4,29,1,D,23.2,1,na
1999,4,29,1,D,23.3,1,na
1999,4,29,1,D,23.6,3,{ATV_END_MILEAGE_=_25.2};{Note:__Sample_period_was_7_days_long}
1999,5,6,2,A,0.4,1,na
1999,5,6,2,A,0.5,1,na
1999,5,6,2,A,0.7,1,na
1999,5,6,2,A,1.4,2,na
1999,5,6,2,A,1.6,1,na
1999,5,6,2,A,1.7,2,na
1999,5,6,2,A,2.2,2,na
1999,5,6,2,A,2.3,1,na
1999,5,6,2,A,2.9,2,na
1999,5,6,2,A,4.1,1,na
1999,5,6,2,A,4.2,1,na
1999,5,6,2,A,5.1,1,na
1999,5,6,2,A,5.7,1,na
1999,5,6,2,B,7.4,1,na
1999,5,6,2,B,7.7,1,na
1999,5,6,2,B,7.8,1,na
1999,5,6,2,B,8.2,1,na
1999,5,6,2,B,8.3,1,na
1999,5,6,2,B,8.4,1,na
1999,5,6,2,B,8.7,1,na
1999,5,6,2,B,9.1,2,na
1999,5,6,2,B,9.3,2,na
1999,5,6,2,B,10.3,1,na
1999,5,6,2,C,12.3,1,na
1999,5,6,2,C,12.6,1,na
1999,5,6,2,C,13.1,2,na
1999,5,6,2,C,13.2,1,na
1999,5,6,2,C,13.7,1,na
1999,5,6,2,C,14,1,na
1999,5,6,2,C,14.1,1,na
1999,5,6,2,C,14.7,2,na
1999,5,6,2,C,15.7,1,na
1999,5,6,2,C,15.9,1,na
1999,5,6,2,C,16.5,1,na
1999,5,6,2,C,16.7,1,na
1999,5,6,2,C,17.9,1,na
1999,5,6,2,C,18.5,1,na
1999,5,6,2,D,19.4,1,na
1999,5,6,2,D,19.7,1,na
1999,5,6,2,D,19.9,1,na
1999,5,6,2,D,20.7,2,na
1999,5,6,2,D,20.8,2,na
1999,5,6,2,D,21.3,1,na
1999,5,6,2,D,21.5,1,na
1999,5,6,2,D,22.3,1,na
1999,5,6,2,D,22.4,1,na
1999,5,6,2,D,22.6,1,na
1999,5,6,2,D,23.2,1,na
1999,5,6,2,D,23.7,1,na
1999,5,6,2,D,24.6,1,{ATV_END_MILEAGE_=_25.2}
1999,7,22,1,A,0.1,1,na
1999,7,22,1,A,1,1,
1999,7,22,1,A,1.7,1,na
1999,7,22,1,A,1.8,1,na
1999,7,22,1,A,2,1,na
1999,7,22,1,A,2.1,1,na
1999,7,22,1,A,2.3,1,na
1999,7,22,1,A,2.5,1,na
1999,7,22,1,A,2.7,1,na
1999,7,22,1,A,4.8,1,na
1999,7,22,1,B,8.3,1,na
1999,7,22,1,B,8.9,1,na
1999,7,22,1,B,9.4,2,na
1999,7,22,1,C,12.7,1,na
1999,7,22,1,C,13.2,1,na
1999,7,22,1,C,13.8,1,na
1999,7,22,1,C,14.5,1,na
1999,7,22,1,D,19.7,1,na
1999,7,22,1,D,20.1,2,na
1999,7,22,1,D,20.8,1,na
1999,7,22,1,D,21.7,1,na
1999,7,22,1,D,21.9,1,na
1999,7,22,1,D,22.6,1,na
1999,7,22,1,D,23.3,1,na
1999,7,22,1,D,23.9,1,{ATV_END_MILEAGE_=_25.2};{Note:__Sample_period_was_8_days_long}
1999,7,30,2,A,1.7,1,na
1999,7,30,2,A,2.2,1,na
1999,7,30,2,A,2.3,1,na
1999,7,30,2,A,3.4,2,na
1999,7,30,2,A,3.6,1,na
1999,7,30,2,A,4.7,1,na
1999,7,30,2,B,6.9,1,na
1999,7,30,2,C,12.8,1,na
1999,7,30,2,C,12.9,1,na
1999,7,30,2,C,13,1,na
1999,7,30,2,C,14.5,1,na
1999,7,30,2,C,15.9,1,na
1999,7,30,2,C,18,1,na
1999,7,30,2,D,19.9,1,na
1999,7,30,2,D,20.7,1,na
1999,7,30,2,D,21.4,1,na
1999,7,30,2,D,21.7,1,na
1999,7,30,2,D,22.9,2,na
1999,7,30,2,D,23,1,na
1999,7,30,2,D,23.2,1,{ATV_END_MILEAGE_=_24.9};
1999,10,22,1,A,0,1,na
1999,10,22,1,A,0.2,1,na
1999,10,22,1,A,0.3,1,na
1999,10,22,1,A,0.5,2,na
1999,10,22,1,A,0.7,1,na
1999,10,22,1,A,0.8,2,na
1999,10,22,1,A,1.4,1,na
1999,10,22,1,A,1.7,2,na
1999,10,22,1,A,1.8,5,na
1999,10,22,1,A,1.9,1,na
1999,10,22,1,A,2.1,2,na
1999,10,22,1,A,2.2,3,na
1999,10,22,1,A,2.3,5,na
1999,10,22,1,A,2.8,1,na
1999,10,22,1,A,3.1,1,na
1999,10,22,1,A,4.2,1,na
1999,10,22,1,A,4.3,1,na
1999,10,22,1,A,5.1,1,na
1999,10,22,1,A,5.2,1,na
1999,10,22,1,A,5.4,1,na
1999,10,22,1,A,5.9,2,na
1999,10,22,1,A,6,1,na
1999,10,22,1,A,6.4,2,na
1999,10,22,1,B,6.9,1,na
1999,10,22,1,B,7.1,1,na
1999,10,22,1,B,7.6,1,na
1999,10,22,1,B,7.8,2,na
1999,10,22,1,B,8.3,3,na
1999,10,22,1,B,8.9,1,na
1999,10,22,1,B,9,2,na
1999,10,22,1,B,9.2,1,na
1999,10,22,1,B,9.9,1,na
1999,10,22,1,C,12.7,2,na
1999,10,22,1,C,12.8,1,na
1999,10,22,1,C,13,1,na
1999,10,22,1,C,13.1,1,na
1999,10,22,1,C,13.2,3,na
1999,10,22,1,C,13.7,1,na
1999,10,22,1,C,13.8,2,na
1999,10,22,1,C,14,1,na
1999,10,22,1,C,14.2,1,na
1999,10,22,1,C,14.4,2,na
1999,10,22,1,C,14.8,2,na
1999,10,22,1,C,14.9,2,na
1999,10,22,1,C,15.1,3,na
1999,10,22,1,C,15.4,1,na
1999,10,22,1,C,15.5,2,na
1999,10,22,1,C,15.9,1,na
1999,10,22,1,C,16.1,1,na
1999,10,22,1,C,16.2,1,na
1999,10,22,1,C,16.5,1,na
1999,10,22,1,C,16.8,3,na
1999,10,22,1,C,16.9,1,na
1999,10,22,1,C,17.2,2,na
1999,10,22,1,C,17.3,1,na
1999,10,22,1,C,18.1,3,na
1999,10,22,1,C,18.3,3,na
1999,10,22,1,D,19.1,1,na
1999,10,22,1,D,19.4,1,na
1999,10,22,1,D,19.5,1,na
1999,10,22,1,D,19.7,1,na
1999,10,22,1,D,20.3,1,na
1999,10,22,1,D,20.7,1,na
1999,10,22,1,D,22.4,1,na
1999,10,22,1,D,22.5,2,na
1999,10,22,1,D,22.7,1,na
1999,10,22,1,D,22.8,2,na
1999,10,22,1,D,22.9,2,na
1999,10,22,1,D,23,2,na
1999,10,22,1,D,23.1,3,na
1999,10,22,1,D,23.2,3,na
1999,10,22,1,D,23.4,2,na
1999,10,22,1,D,23.8,1,na
1999,10,22,1,D,24.6,1,na
1999,10,22,1,D,24.8,1,na
1999,10,22,1,D,25.3,1,na
1999,10,22,1,D,25.4,3,{ATV_END_MILEAGE_=_25.6};{Note:__Sample_period_was_7_days_long}^
1999,10,29,2,A,0.1,1,
1999,10,29,2,A,0.2,1,na
1999,10,29,2,A,0.5,1,na
1999,10,29,2,A,0.6,1,na
1999,10,29,2,A,1.2,1,na
1999,10,29,2,A,1.3,1,na
1999,10,29,2,A,1.5,1,na
1999,10,29,2,A,1.8,1,na
1999,10,29,2,A,1.9,1,na
1999,10,29,2,A,2.1,2,na
1999,10,29,2,A,2.3,2,na
1999,10,29,2,A,2.4,1,na
1999,10,29,2,A,2.5,2,na
1999,10,29,2,A,2.6,1,na
1999,10,29,2,A,3.3,1,na
1999,10,29,2,A,5.3,1,na
1999,10,29,2,A,6,1,na
1999,10,29,2,A,6.1,1,na
1999,10,29,2,A,6.7,1,na
1999,10,29,2,B,7,1,na
1999,10,29,2,B,7.4,1,na
1999,10,29,2,B,7.9,1,na
1999,10,29,2,B,8,1,na
1999,10,29,2,B,8.1,1,na
1999,10,29,2,B,8.2,1,na
1999,10,29,2,B,8.4,1,na
1999,10,29,2,B,9.3,2,na
1999,10,29,2,B,9.6,1,na
1999,10,29,2,B,10.5,1,na
1999,10,29,2,C,12.7,1,na
1999,10,29,2,C,12.8,1,na
1999,10,29,2,C,14.1,1,na
1999,10,29,2,C,14.4,1,na
1999,10,29,2,C,14.5,1,na
1999,10,29,2,C,14.7,1,na
1999,10,29,2,C,14.8,2,na
1999,10,29,2,C,15.5,1,na
1999,10,29,2,C,15.8,1,na
1999,10,29,2,C,15.9,1,na
1999,10,29,2,C,17.8,1,na
1999,10,29,2,C,18.1,1,na
1999,10,29,2,D,19.3,2,na
1999,10,29,2,D,19.6,1,na
1999,10,29,2,D,20.2,1,na
1999,10,29,2,D,22,1,na
1999,10,29,2,D,22.2,1,na
1999,10,29,2,D,23,1,na
1999,10,29,2,D,23.3,1,na
1999,10,29,2,D,23.5,2,na
1999,10,29,2,D,23.6,1,na
1999,10,29,2,D,24.8,1,na
1999,10,29,2,D,24.9,1,{ATV_END_MILEAGE_=_25.6};
2000,1,17,1,A,0,2,na
2000,1,17,1,A,0.2,1,na
2000,1,17,1,A,0.7,1,na
2000,1,17,1,A,1,1,na
2000,1,17,1,A,1.1,1,na
2000,1,17,1,A,1.3,1,na
2000,1,17,1,A,1.8,3,na
2000,1,17,1,A,1.9,3,na
2000,1,17,1,A,2.1,3,na
2000,1,17,1,A,2.5,1,na
2000,1,17,1,A,2.9,1,na
2000,1,17,1,A,3.1,2,na
2000,1,17,1,A,3.2,1,na
2000,1,17,1,A,3.6,1,na
2000,1,17,1,A,4.1,3,na
2000,1,17,1,A,4.5,1,na
2000,1,17,1,A,4.8,1,na
2000,1,17,1,A,4.9,2,na
2000,1,17,1,A,5,4,na
2000,1,17,1,A,5.1,3,na
2000,1,17,1,A,6.2,1,na
2000,1,17,1,B,6.4,1,na
2000,1,17,1,B,6.5,1,na
2000,1,17,1,B,6.8,1,na
2000,1,17,1,B,7.9,1,na
2000,1,17,1,B,8,1,na
2000,1,17,1,B,8.2,1,na
2000,1,17,1,B,8.3,2,na
2000,1,17,1,B,8.4,3,na
2000,1,17,1,B,8.6,3,na
2000,1,17,1,B,8.7,2,na
2000,1,17,1,B,8.8,1,na
2000,1,17,1,B,9.5,1,na
2000,1,17,1,C,11,1,na
2000,1,17,1,C,11.1,2,na
2000,1,17,1,C,11.2,1,na
2000,1,17,1,C,11.5,3,na
2000,1,17,1,C,11.8,3,na
2000,1,17,1,C,12.2,1,na
2000,1,17,1,C,12.3,1,na
2000,1,17,1,C,12.4,1,na
2000,1,17,1,C,12.5,1,na
2000,1,17,1,C,12.8,1,na
2000,1,17,1,C,13,2,na
2000,1,17,1,C,13.1,2,na
2000,1,17,1,C,13.2,1,na
2000,1,17,1,C,13.4,1,na
2000,1,17,1,C,13.5,2,na
2000,1,17,1,C,13.6,2,na
2000,1,17,1,C,13.7,1,na
2000,1,17,1,C,13.8,2,na
2000,1,17,1,C,13.9,1,na
2000,1,17,1,C,14,1,na
2000,1,17,1,C,14.1,1,na
2000,1,17,1,C,14.8,4,na
2000,1,17,1,C,14.9,4,na
2000,1,17,1,C,15,3,na
2000,1,17,1,C,15.1,1,na
2000,1,17,1,C,15.2,1,na
2000,1,17,1,C,15.5,1,na
