YEAR,MONTH,DATE,SITE,DEPTH,REP,SP_CODE,COUNT,COMMENTS,Common_Name,GROUP,SURVEY,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,TAXON_SPECIES
1990,2,02/21/1990,Frys II,10,1,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/21/1990,Frys II,20,1,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/21/1990,Frys II,30,1,EJ_Adults,1,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/27/1990,Frys II,10,2,EJ_Adults,1,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/27/1990,Frys II,20,2,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/27/1990,Frys II,30,2,EJ_Adults,1,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/28/1990,Frys II,10,3,EJ_Adults,2,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/28/1990,Frys II,20,3,EJ_Adults,1,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/28/1990,Frys II,30,3,EJ_Adults,0,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/21/1990,Frys III,10,1,EJ_Adults,6,Complete Gr removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/21/1990,Frys III,20,1,EJ_Adults,2,Complete Gr removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/21/1990,Frys III,30,1,EJ_Adults,1,Complete Gr removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/27/1990,Frys III,10,2,EJ_Adults,1,Complete Gr removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/27/1990,Frys III,20,2,EJ_Adults,1,Complete Gr removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/27/1990,Frys III,30,2,EJ_Adults,2,Complete Gr removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/28/1990,Frys III,10,3,EJ_Adults,2,Complete Gr removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/28/1990,Frys III,20,3,EJ_Adults,1,Complete Gr removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,2,02/28/1990,Frys III,30,3,EJ_Adults,2,Complete Gr removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Diablo,10,1,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Diablo,20,1,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Diablo,30,1,EJ_Adults,6,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Diablo,10,2,EJ_Adults,5,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Diablo,20,2,EJ_Adults,11,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Diablo,30,2,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Diablo,10,3,EJ_Adults,4,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Diablo,20,3,EJ_Adults,11,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Diablo,30,3,EJ_Adults,8,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Diablo,10,4,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Diablo,20,4,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Diablo,30,4,EJ_Adults,6,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Fern 0,10,1,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Fern 0,20,1,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Fern 0,30,1,EJ_Adults,4,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Fern 0,10,2,EJ_Adults,2,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Fern 0,20,2,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Fern 0,30,2,EJ_Adults,4,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Fern 0,10,3,EJ_Adults,2,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Fern 0,20,3,EJ_Adults,11,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Fern 0,30,3,EJ_Adults,2,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Fern 0,10,4,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Fern 0,20,4,EJ_Adults,11,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Fern 0,30,4,EJ_Adults,4,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,BC I,10,1,EJ_Adults,2,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,BC I,20,1,EJ_Adults,12,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,BC I,30,1,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,BC I,10,2,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,BC I,20,2,EJ_Adults,13,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,BC I,30,2,EJ_Adults,8,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,BC I,10,3,EJ_Adults,5,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,BC I,20,3,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,BC I,30,3,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,BC I,10,4,EJ_Adults,5,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,BC I,20,4,EJ_Adults,13,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,BC I,30,4,EJ_Adults,11,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,BC II,10,1,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,BC II,20,1,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,BC II,30,1,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,BC II,10,2,EJ_Adults,4,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,BC II,20,2,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,BC II,30,2,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,BC II,10,3,EJ_Adults,2,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,BC II,20,3,EJ_Adults,7,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,BC II,30,3,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,BC II,10,4,EJ_Adults,0,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,BC II,20,4,EJ_Adults,12,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,BC II,30,4,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,BC Point,10,1,EJ_Adults,3,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,BC Point,20,1,EJ_Adults,13,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,BC Point,30,1,EJ_Adults,14,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,BC Point,10,2,EJ_Adults,10,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,BC Point,20,2,EJ_Adults,13,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,BC Point,30,2,EJ_Adults,17,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,BC Point,10,3,EJ_Adults,10,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,BC Point,20,3,EJ_Adults,11,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,BC Point,30,3,EJ_Adults,14,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,BC Point,10,4,EJ_Adults,5,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,BC Point,20,4,EJ_Adults,11,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,BC Point,30,4,EJ_Adults,20,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Fern 1,10,1,EJ_Adults,2,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Fern 1,20,1,EJ_Adults,9,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Fern 1,30,1,EJ_Adults,7,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Fern 1,10,2,EJ_Adults,3,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Fern 1,20,2,EJ_Adults,8,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Fern 1,30,2,EJ_Adults,13,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Fern 1,10,3,EJ_Adults,2,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Fern 1,20,3,EJ_Adults,8,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Fern 1,30,3,EJ_Adults,10,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Fern 1,10,4,EJ_Adults,3,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Fern 1,20,4,EJ_Adults,14,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Fern 1,30,4,EJ_Adults,15,Half Gr removed,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Frys I,10,1,EJ_Adults,3,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Frys I,20,1,EJ_Adults,4,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Frys I,30,1,EJ_Adults,4,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Frys I,10,2,EJ_Adults,2,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Frys I,20,2,EJ_Adults,1,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Frys I,30,2,EJ_Adults,5,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Frys I,10,3,EJ_Adults,4,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Frys I,20,3,EJ_Adults,3,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Frys I,30,3,EJ_Adults,4,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Frys I,10,4,EJ_Adults,3,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Frys I,20,4,EJ_Adults,4,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Frys I,30,4,EJ_Adults,4,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Frys II,10,1,EJ_Adults,2,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Frys II,20,1,EJ_Adults,4,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Frys II,30,1,EJ_Adults,2,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Frys II,10,2,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Frys II,20,2,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Frys II,30,2,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Frys II,10,3,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Frys II,20,3,EJ_Adults,3,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Frys II,30,3,EJ_Adults,1,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Frys II,10,4,EJ_Adults,2,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Frys II,20,4,EJ_Adults,4,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Frys II,30,4,EJ_Adults,1,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Frys III,10,1,EJ_Adults,5,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Frys III,20,1,EJ_Adults,7,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,Frys III,30,1,EJ_Adults,3,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Frys III,10,2,EJ_Adults,7,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Frys III,20,2,EJ_Adults,8,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,Frys III,30,2,EJ_Adults,2,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Frys III,10,3,EJ_Adults,4,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Frys III,20,3,EJ_Adults,3,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,Frys III,30,3,EJ_Adults,4,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Frys III,10,4,EJ_Adults,6,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Frys III,20,4,EJ_Adults,7,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,Frys III,30,4,EJ_Adults,4,90% Gr Removal,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,THE,10,1,EJ_Adults,6,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,THE,20,1,EJ_Adults,11,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,THE,30,1,EJ_Adults,8,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,THE,10,2,EJ_Adults,12,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,THE,20,2,EJ_Adults,11,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,THE,30,2,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,THE,10,3,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,THE,20,3,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,THE,30,3,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,THE,10,4,EJ_Adults,6,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,THE,20,4,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/19/1990,THE,30,4,EJ_Adults,10,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,THW,10,1,EJ_Adults,6,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,THW,20,1,EJ_Adults,15,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/13/1990,THW,30,1,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,THW,10,2,EJ_Adults,6,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,THW,20,2,EJ_Adults,14,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/16/1990,THW,30,2,EJ_Adults,14,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
1990,11,11/17/1990,THW,10,3,EJ_Adults,9,-99999,Adult Black Surfperch,FISH,FISH,Chordata,Actinopterygii,Perciformes,Embiotocidae,Embiotoca,jacksoni
