"date","site","season","trap_night","web","trap_number","host_species","nk","host_sex","msb","feces","ecto","necrop","helminths","tissue","p_id","p_sex","p_count","comments","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_subclass","Taxa_order","Taxa_suborder","Taxa_family","Taxa_genus","Taxa_species"
1990,"sepultur",1,1,5,"118","dime",19307,"m","63612","y","n","y","y","st","phma","f","1","stomach_worm_vial_missing","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Physalopteridae"," Physaloptera"," massino"
1990,"sepultur",1,1,5,"118","dime",19307,"m","63612","y","n","y","y","si","ptdi","f","14","actual_vial_count_is_16","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Rictulariidae"," Pterygodermatites"," dipodomis"
1990,"sepultur",1,1,5,"118","dime",19307,"m","63612","y","n","y","y","cc","hede","f","8","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"sepultur",1,1,5,"118","dime",19307,"m","63612","y","n","y","y","cc","hede","m","8","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"sepultur",1,1,5,"118","dime",19307,"m","63612","y","n","y","y","cc","ptdi","m","1","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Rictulariidae"," Pterygodermatites"," dipodomis"
1990,"sepultur",1,1,5,"118","dime",19307,"m","63612","y","n","y","y","cc","ptdi","f","3","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Rictulariidae"," Pterygodermatites"," dipodomis"
1990,"sepultur",1,1,5,"118","dime",19307,"m","63612","y","n","y","y","cc","trdi","m","1","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," dipodomis"
1990,"sepultur",1,1,5,"118","dime",19307,"m","63612","y","n","y","y","cc","trdi","f","1","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," dipodomis"
1990,"sepultur",1,1,5,"118","dime",19307,"m","63612","y","n","y","y","feces","nega","na","na","cecal_worms_in_feces","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,1,5,"8","dime",19308,"m","63613","y","n","y","y","cc","hede","m","2","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"sepultur",1,1,5,"8","dime",19308,"m","63613","y","n","y","y","cc","hede","f","5","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"sepultur",1,1,5,"8","dime",19308,"m","63613","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,1,2,"42","neal",19309,"f","63630","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,1,2,"108","pmtr",19310,"m","63656","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,1,5,"77","pmtr",19311,"m","63657","y","y","y","y","cc","sype","m","3","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"sepultur",1,1,5,"77","pmtr",19311,"m","63657","y","y","y","y","cc","sype","f","5","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"sepultur",1,1,5,"77","pmtr",19311,"m","63657","y","y","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,1,5,"77","pmtr",19311,"m","63657","y","y","y","y","ecto","cune","na","2","bots_on_back","Animalia","Arthropoda","Insecta",NA,"Diptera",NA,"Oestridae"," Cuterebra"," neomexicana"
1990,"sepultur",1,2,5,"139","pmbo",19312,"f","63674","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,2,5,"21","pmbo",19313,"m","63670","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,2,2,"87","pgfv",19314,"f","63621","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,2,5,"16","amin",19315,"m","63635","y","n","y","y","feces","ecal","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," callospermophili"
1990,"sepultur",1,2,5,"16","amin",19315,"m","63635","y","n","y","y","cc","trsp","m","2","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"sepultur",1,3,1,"66","dime",19316,"f","63626","y","n","y","n","feces","nega","na","na","cestode_eggs_in_feces","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,3,1,"108","pmtr",19317,"f","63658","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,3,5,"106","amin",19318,"f","63636","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,3,5,"126","pmbo",19319,"m","63675","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,3,2,"51","pmtr",19320,"m","63659","y","n","y","n","feces","nega","na","na","white_spots_on_spleen","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,3,2,"57","dior",19321,"m","63617","y","n","y","y","cc","trsp","f","10","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"sepultur",1,3,2,"57","dior",19321,"m","63617","y","n","y","y","cc","trsp","m","2","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"sepultur",1,3,2,"57","dior",19321,"m","63617","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,3,2,"60","onle",19322,"f","63624","y","n","y","y","si","hyns","na","na","cestode_parts_only_in_ileum",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"sepultur",1,3,2,"60","onle",19322,"f","63624","y","n","y","y","feces","nega","na","na","cestode_eggs_in_feces","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"sepultur",1,3,5,"71","amin",19323,"m","63637","y","n","y","n","feces","ecal","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," callospermophili"
1990,"5pgrass",1,1,1,"103","pgfv",19324,"m","64194","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,1,1,"46","pgfv",19325,"f","64195","y","n","y","y","cc","hede","f","2","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"5pgrass",1,1,1,"46","pgfv",19325,"f","64195","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,1,1,"96","pgfv",19326,"m","64196","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,1,1,"32","pgfv",19327,"m","64197","y","n","y","y","cc","hede","f","2","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"5pgrass",1,1,1,"32","pgfv",19327,"m","64197","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,1,1,"103","pgfv",19328,"m","64198","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,1,1,"35","disp",19329,"f","64109","y","n","y","y","si","hysp","na","2","in_jejunum_and_ileum",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,1,1,"35","disp",19329,"f","64109","y","n","y","y","cc","trsp","f","3","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,1,1,"35","disp",19329,"f","64109","y","n","y","y","cc","trsp","m","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,1,1,"35","disp",19329,"f","64109","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,1,1,"126","dior",19330,"f","64151","y","n","y","n","feces","nega","na","na","nematode_larvae_present_in_feces","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,1,4,"81","dior",19331,"m","64152","y","n","y","y","cc","hede","f","2","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"5pgrass",1,1,4,"81","dior",19331,"m","64152","y","n","y","y","cc","trdi","f","1","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," dipodomis"
1990,"5pgrass",1,1,4,"81","dior",19331,"m","64152","y","n","y","y","cc","trdi","m","4","two_types_of_nematodes","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," dipodomis"
1990,"5pgrass",1,1,4,"81","dior",19331,"m","64152","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,1,4,"31","onar",19332,"m","64217","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,2,1,"60","disp",19333,"f","64110","y","n","y","y","si","hysp","na","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,2,1,"60","disp",19333,"f","64110","y","n","y","y","cc","trsp","m","3","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,2,1,"60","disp",19333,"f","64110","y","n","y","y","cc","trsp","f","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,2,1,"60","disp",19333,"f","64110","y","n","y","y","feces","nega","na","na","cestode_eggs_in_feces","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,1,4,".","disp",19334,"m","64111","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,2,1,"107","disp",19335,"f","64112","y","n","y","y","si","hysp","na","1","in_jejunum",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,2,1,"107","disp",19335,"f","64112","y","n","y","y","feces","nega","na","na","nematode_larvae_present_in_feces_(?)","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,2,4,"70","dior",19336,"f","64153","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,2,4,"69","dior",19337,"f","64154","y","n","y","y","cc","trsp","f","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,2,4,"69","dior",19337,"f","64154","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,2,1,"24","spsp",19338,"f","64172","y","n","y","y","st","phma","m","1","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Physalopteridae"," Physaloptera"," massino"
1990,"5pgrass",1,2,1,"24","spsp",19338,"f","64172","y","n","y","y","si","hysp","na","5","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,2,1,"24","spsp",19338,"f","64172","y","n","y","y","cc","cisp","f","2","one_nematode_in_cestode_vial",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,2,1,"24","spsp",19338,"f","64172","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,2,4,"64","onar",19339,"m","64218","y","n","y","y","si","hyns","na","2","in_ileum",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5pgrass",1,2,4,"64","onar",19339,"m","64218","y","n","y","y","feces","nega","na","2","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,3,4,"3","dior",19354,"f","64155","n","n","y","n","feces","na","na","na","na",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,3,4,"35","dior",19357,"m","64158","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,3,1,"71","dior",19358,"m","64159","y","n","y","y","si","madp","na","75","whole_length_of_SI_packed_with_cestodes","Animalia","Platyhelminthes","Cestoda",NA,"Cyclophyllidea",NA,"Anoplocephalidae"," Mathovetaenia"," dipodomi"
1990,"5pgrass",1,3,1,"71","dior",19358,"m","64159","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,3,1,"24","pgfv",19359,"m","64199","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,3,4,"21","pgfv",19360,"m","64200","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5pgrass",1,3,4,"125","onar",19361,"f","64219","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,1,4,"92","onar",19366,"f","64338","y","n","y","y","si","hyns","na","1","in_jejunum",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5plarrea",1,1,2,"129","pgfv",19367,"m","64315","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,1,2,"81","pgfv",19368,"f","64316","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,1,2,"11","pgfv",19369,"f","64317","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,1,4,"41","dime",19370,"f","64292","y","n","y","n","feces","echo","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," chobotari"
1990,"5plarrea",1,1,4,"22","dime",19371,"m","64293","y","n","y","y","si","caut","na","10","in_duodenum,_jejunum,_and_ileum","Animalia","Platyhelminthes","Catenotaeniidae",NA,"Cyclophyllidea",NA,"Catenotaeniidae"," Catenotaenia"," utahensis"
1990,"5plarrea",1,1,4,"22","dime",19371,"m","64293","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,1,4,"144","dime",19372,"m","64284","y","n","y","y","cc","trsp","f","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5plarrea",1,1,4,"144","dime",19372,"m","64284","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,1,4,"96","dime",19373,"m","64285","y","n","y","y","si","rare","na","1","na","Animalia","Platyhelminthes","Cestoda",NA,"Cyclophyllidae",NA,"Davaineidae"," Raillietina"," retactalis"
1990,"5plarrea",1,1,4,"96","dime",19373,"m","64285","y","n","y","y","cc","trsp","m","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5plarrea",1,1,4,"96","dime",19373,"m","64285","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,1,2,"66","dime",19374,"f","64286","y","n","y","y","st","ptdi","f","2","in_duodenum","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Rictulariidae"," Pterygodermatites"," dipodomis"
1990,"5plarrea",1,1,2,"66","dime",19374,"f","64286","y","n","y","y","feces","echo","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," chobotari"
1990,"5plarrea",1,1,2,"66","dime",19374,"f","64286","y","n","y","y","feces","edip","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," dipodomysis"
1990,"5plarrea",1,1,4,"70","dime",19375,"m","64287","y","n","y","y","si","madp","na","5","in_duodenum_and_jejunum_scdi=madp","Animalia","Platyhelminthes","Cestoda",NA,"Cyclophyllidea",NA,"Anoplocephalidae"," Mathovetaenia"," dipodomi"
1990,"5plarrea",1,1,4,"70","dime",19375,"m","64287","y","n","y","y","feces","echo","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," chobotari"
1990,"5plarrea",1,2,2,"129","dime",19390,"m","67675","y","n","y","y","si","ptdi","f","2","in_jejunum","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Rictulariidae"," Pterygodermatites"," dipodomis"
1990,"5plarrea",1,2,2,"129","dime",19390,"m","67675","y","n","y","y","feces","echo","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," chobotari"
1990,"5plarrea",1,2,4,"96","dime",19391,"f","64277","y","n","y","y","st","madi","f","4","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Spiruridae"," Mastophorus"," dipodomis"
1990,"5plarrea",1,2,4,"96","dime",19391,"f","64277","y","n","y","y","si","ptdi","f","5","6_nematodes_in_si_according_to_DTS","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Rictulariidae"," Pterygodermatites"," dipodomis"
1990,"5plarrea",1,2,4,"96","dime",19391,"f","64277","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,2,4,"64","dime",19392,"m","64278","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,2,4,"119","dime",19393,"f","64279","y","n","y","y","si","hyci","na","1","na","Animalia","Platyhelminthes","Cestoda",NA,"Cyclophylidea",NA,"Hymenolepididae"," Hymenolepis"," citelli"
1990,"5plarrea",1,2,4,"119","dime",19393,"f","64279","y","n","y","y","si","rare","na","1","na","Animalia","Platyhelminthes","Cestoda",NA,"Cyclophyllidae",NA,"Davaineidae"," Raillietina"," retactalis"
1990,"5plarrea",1,2,4,"119","dime",19393,"f","64279","y","n","y","y","feces","nega","na","na","cestodes_found_in_jejunum","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,2,4,"138","dime",19394,"m","64280","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,2,2,"109","dior",19395,"m","64251","y","n","y","y","cc","trsp","f","2","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5plarrea",1,2,2,"109","dior",19395,"m","64251","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,2,2,"106","dime",19396,"m","64281","y","n","y","y","si","ptdi","f","4","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Rictulariidae"," Pterygodermatites"," dipodomis"
1990,"5plarrea",1,2,2,"106","dime",19396,"m","64281","y","n","y","y","feces","echo","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," chobotari"
1990,"5plarrea",1,2,4,"123","disp",19397,"m","64245","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,2,2,"15","spsp",19398,"f","64222","y","n","y","y","st","phma","m","1","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Physalopteridae"," Physaloptera"," massino"
1990,"5plarrea",1,2,2,"15","spsp",19398,"f","64222","y","n","y","y","cc","hesp","m","3","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5plarrea",1,2,2,"15","spsp",19398,"f","64222","y","n","y","y","st","phma","f","2","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Physalopteridae"," Physaloptera"," massino"
1990,"5plarrea",1,2,2,"15","spsp",19398,"f","64222","y","n","y","y","cc","hesp","f","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5plarrea",1,2,2,"15","spsp",19398,"f","64222","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,2,2,"95","onar",19399,"m","65161","n","n","y","y","feces","na","na","na","na",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,2,2,"95","onar",19399,"m","65161","n","n","y","y","si","hyns","na","1","vial_dried_up_and_refilled_slg",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5plarrea",1,2,2,"31","nemi",19400,"m","64233","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,3,4,".","dime",19416,"f","64282","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,3,4,".","dime",19416,"f","64282","y","n","y","y","si","caut","na","7","na","Animalia","Platyhelminthes","Catenotaeniidae",NA,"Cyclophyllidea",NA,"Catenotaeniidae"," Catenotaenia"," utahensis"
1990,"5plarrea",1,3,2,".","dime",19417,"m","64283","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,3,2,".","dime",19418,"f","64294","y","n","y","y","feces","echo","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," chobotari"
1990,"5plarrea",1,3,2,".","dime",19418,"f","64294","y","n","y","y","cc","hede","f","1","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"5plarrea",1,3,2,"85","disp",19419,"f","64246","y","n","y","y","si","hysp","na","2","in_jejunum_and_ileum",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5plarrea",1,3,2,"85","disp",19419,"f","64246","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,3,4,"127","disp",19420,"m","64247","y","n","y","y","si","hysp","na","3","in_jejunum_and_ileum_and_pieces_in_cecum?",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"5plarrea",1,3,4,"127","disp",19420,"m","64247","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,3,2,"21","pgfv",19421,"m","64318","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"5plarrea",1,3,2,"142","pgfv",19422,"m","64319","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"rsgrass",1,1,3,"134","dime",19424,"f","67561","y","n","y","y","cc","hede","f","13","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"rsgrass",1,1,3,"134","dime",19424,"f","67561","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"rsgrass",1,1,2,"81","dime",19425,"f","67562","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"rsgrass",1,1,3,"82","dior",19426,"f","67701","y","n","y","y","cc","hede","f","1","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"rsgrass",1,1,3,"82","dior",19426,"f","67701","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"rsgrass",1,1,3,"97","dime",19427,"m","67563","y","n","y","y","cc","hede","f","4","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1990,"rsgrass",1,1,3,"97","dime",19427,"m","67563","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"rsgrass",1,1,4,"58","onle",19432,"f","65261","n","n","y","y","feces","na","na","na","na",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1990,"rsgrass",1,1,4,"58","onle",19432,"f","65261","n","n","y","y","st","prsp","na","93","small_in_size",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"rsgrass",1,1,4,"58","onle",19432,"f","65261","n","n","y","y","si","hyns","na","4","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"rsgrass",1,1,4,"58","onle",19432,"f","65261","n","n","y","y","cc","hyns","na","na","cestode_parts",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"rsgrass",1,1,2,"26","pgfl",19433,"m","67858","y","n","y","y","st","nene","f","11","very_small",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"rsgrass",1,1,2,"26","pgfl",19433,"m","67858","y","n","y","y","st","nene","m","8","very_small",NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"rsgrass",1,1,2,"26","pgfl",19433,"m","67858","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1990,"rsgrass",1,1,2,"108","pmle",19436,"m","na","y","n","y","y","st","madi","m","7","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Spiruridae"," Mastophorus"," dipodomis"
1990,"rsgrass",1,1,2,"108","pmle",19436,"m","na","y","n","y","y","st","madi","f","6","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Spiruridae"," Mastophorus"," dipodomis"
1990,"rsgrass",1,1,2,"108","pmle",19436,"m","na","y","n","y","y","si","pras","m","1","plus_one_broken_fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA
